time,value
2025-05-06T11:00:00Z,3.736081835203094
2025-05-06T12:00:00Z,3.7811451320986333
2025-05-06T13:00:00Z,3.7390804913732163
2025-05-06T14:00:00Z,3.3926084647855284
2025-05-06T15:00:00Z,3.618443759771174
2025-05-06T16:00:00Z,3.3903659998734037
2025-05-06T17:00:00Z,3.549704304000611
2025-05-06T18:00:00Z,3.9240390048623284
2025-05-06T19:00:00Z,3.679984740785587
2025-05-06T20:00:00Z,3.845912370468507
2025-05-06T21:00:00Z,3.8339520657732553
2025-05-06T22:00:00Z,3.570915319098528
2025-05-06T23:00:00Z,3.336186975877899
2025-05-07T00:00:00Z,3.102397639452834
2025-05-07T01:00:00Z,3.0510674587897992
2025-05-07T02:00:00Z,2.8585823884734354
2025-05-07T03:00:00Z,2.985491550956379
2025-05-07T04:00:00Z,3.32883934136731
2025-05-07T05:00:00Z,3.1479118506727533
2025-05-07T06:00:00Z,3.3033775918396016
2025-05-07T07:00:00Z,3.463433213063023
2025-05-07T08:00:00Z,3.5555956174637044
2025-05-07T09:00:00Z,3.411882601181209
2025-05-07T10:00:00Z,3.425623513681577
2025-05-07T11:00:00Z,3.411853306154102
2025-05-07T12:00:00Z,3.542013724228065
2025-05-07T13:00:00Z,3.511474702192636
2025-05-07T14:00:00Z,3.718120315817664
2025-05-07T15:00:00Z,3.6856646841168432
2025-05-07T16:00:00Z,3.916518404520543
2025-05-07T17:00:00Z,3.750227535755377
2025-05-07T18:00:00Z,3.5514363662020094
2025-05-07T19:00:00Z,4.162468084327402
2025-05-07T20:00:00Z,4.117334944849301
2025-05-07T21:00:00Z,4.219903438506235
2025-05-07T22:00:00Z,4.396415600706509
2025-05-07T23:00:00Z,4.334034722204301
2025-05-08T00:00:00Z,4.489379971758577
2025-05-08T01:00:00Z,4.617094869452762
2025-05-08T02:00:00Z,4.61354420630666
2025-05-08T03:00:00Z,4.674741263196371
2025-05-08T04:00:00Z,4.713525895989586
2025-05-08T05:00:00Z,5.262286812168531
2025-05-08T06:00:00Z,5.119853522150167
2025-05-08T07:00:00Z,4.890485039959386
2025-05-08T08:00:00Z,4.948630070400489
2025-05-08T09:00:00Z,5.074939089753232
2025-05-08T10:00:00Z,5.236454983986583
2025-05-08T11:00:00Z,5.1688090622783625
2025-05-08T12:00:00Z,4.94569066502976
2025-05-08T13:00:00Z,5.307513728359546
2025-05-08T14:00:00Z,5.2678001539336545
2025-05-08T15:00:00Z,5.0925107159171406
2025-05-08T16:00:00Z,5.083273011237072
2025-05-08T17:00:00Z,5.083990796239016
2025-05-08T18:00:00Z,5.416971931074561
2025-05-08T19:00:00Z,5.49409262705268
2025-05-08T20:00:00Z,5.756175620402379
2025-05-08T21:00:00Z,5.670036749770978
2025-05-08T22:00:00Z,5.787532756575872
2025-05-08T23:00:00Z,5.751451566724036
2025-05-09T00:00:00Z,5.836165711456285
2025-05-09T01:00:00Z,5.633252922114703
2025-05-09T02:00:00Z,5.320381622939239
2025-05-09T03:00:00Z,5.904882308633699
2025-05-09T04:00:00Z,6.141286876997206
2025-05-09T05:00:00Z,5.818478926131694
2025-05-09T06:00:00Z,5.6988609150642615
2025-05-09T07:00:00Z,5.41805521822997
2025-05-09T08:00:00Z,6.067899564645644
2025-05-09T09:00:00Z,6.52675806670891
2025-05-09T10:00:00Z,6.505498765493953
2025-05-09T11:00:00Z,6.747241167236792
2025-05-09T12:00:00Z,6.6749310012177165
2025-05-09T13:00:00Z,6.582734553174734
2025-05-09T14:00:00Z,6.389003741234059
2025-05-09T15:00:00Z,6.26294318132634
2025-05-09T16:00:00Z,6.842549596417456
2025-05-09T17:00:00Z,6.892490586106701
2025-05-09T18:00:00Z,7.002510325443528
2025-05-09T19:00:00Z,7.157856615795385
2025-05-09T20:00:00Z,7.6705294629845655
2025-05-09T21:00:00Z,7.54931061661228
2025-05-09T22:00:00Z,7.2501664844024925
2025-05-09T23:00:00Z,7.9301222361128
2025-05-10T00:00:00Z,7.834499546667146
2025-05-10T01:00:00Z,7.629601541448599
2025-05-10T02:00:00Z,7.234283992188913
2025-05-10T03:00:00Z,6.841926912886949
2025-05-10T04:00:00Z,6.713991952251206
2025-05-10T05:00:00Z,6.98858946192679
2025-05-10T06:00:00Z,7.446289006949223
2025-05-10T07:00:00Z,7.784197266049277
2025-05-10T08:00:00Z,7.7205002318183835
2025-05-10T09:00:00Z,7.8207702044080145
2025-05-10T10:00:00Z,7.623453554988077
2025-05-10T11:00:00Z,7.426304123360289
2025-05-10T12:00:00Z,7.829051347008144
2025-05-10T13:00:00Z,7.5097855382018475
2025-05-10T14:00:00Z,8.319075310833298
2025-05-10T15:00:00Z,8.364697288729342
2025-05-10T16:00:00Z,8.538071878688264
2025-05-10T17:00:00Z,8.30817246610169
2025-05-10T18:00:00Z,8.152648175906135
2025-05-10T19:00:00Z,7.697316199231333
2025-05-10T20:00:00Z,7.703887633465042
2025-05-10T21:00:00Z,7.942316178196543
2025-05-10T22:00:00Z,8.150525721943126
2025-05-10T23:00:00Z,7.913534317143715
2025-05-11T00:00:00Z,7.68063030883482
2025-05-11T01:00:00Z,7.564576477065059
2025-05-11T02:00:00Z,8.206075509404805
2025-05-11T03:00:00Z,7.8214962950837235
2025-05-11T04:00:00Z,7.829688688930882
2025-05-11T05:00:00Z,8.652730617692864
2025-05-11T06:00:00Z,8.695572499774663
2025-05-11T07:00:00Z,8.191298553361232
2025-05-11T08:00:00Z,8.000945293220886
2025-05-11T09:00:00Z,8.2751616828164
2025-05-11T10:00:00Z,8.202504575064687
2025-05-11T11:00:00Z,8.054089948683444
2025-05-11T12:00:00Z,7.996133831241627
2025-05-11T13:00:00Z,8.112276334644237
2025-05-11T14:00:00Z,8.841776341735057
2025-05-11T15:00:00Z,8.891040459491773
2025-05-11T16:00:00Z,9.460422466530764
2025-05-11T17:00:00Z,9.85338671152394
2025-05-11T18:00:00Z,9.895933686825222
2025-05-11T19:00:00Z,9.236418195243127
2025-05-11T20:00:00Z,9.088119503510638
2025-05-11T21:00:00Z,8.956400637577676
2025-05-11T22:00:00Z,9.067081343535952
2025-05-11T23:00:00Z,9.747202515629457
2025-05-12T00:00:00Z,10.962229797898926
2025-05-12T01:00:00Z,11.920099055850708
2025-05-12T02:00:00Z,11.959941412200061
2025-05-12T03:00:00Z,11.029142589332375
2025-05-12T04:00:00Z,10.925038587390274
2025-05-12T05:00:00Z,11.08301859098166
2025-05-12T06:00:00Z,11.662113518576508
2025-05-12T07:00:00Z,12.339990175425692
2025-05-12T08:00:00Z,12.885608658977466
2025-05-12T09:00:00Z,12.115516783395982
2025-05-12T10:00:00Z,12.751365180193272
2025-05-12T11:00:00Z,12.5941681249695
2025-05-12T12:00:00Z,12.83018453594567
2025-05-12T13:00:00Z,13.006311649330675
2025-05-12T14:00:00Z,13.414818284978587
2025-05-12T15:00:00Z,13.565516988368255
2025-05-12T16:00:00Z,12.570164070052972
2025-05-12T17:00:00Z,13.158759466460205
2025-05-12T18:00:00Z,13.544328599153632
2025-05-12T19:00:00Z,13.499868239861794
2025-05-12T20:00:00Z,13.714613688880066
2025-05-12T21:00:00Z,13.94367423779933
2025-05-12T22:00:00Z,14.237202153668633
2025-05-12T23:00:00Z,15.547627103609999
2025-05-13T00:00:00Z,15.532817694217991
2025-05-13T01:00:00Z,15.818672319589629
2025-05-13T02:00:00Z,16.900973124364175
2025-05-13T03:00:00Z,17.960817112823218
2025-05-13T04:00:00Z,19.168918347531683
2025-05-13T05:00:00Z,18.80713568297585
2025-05-13T06:00:00Z,20.87825526037727
2025-05-13T07:00:00Z,21.156667703449532
2025-05-13T08:00:00Z,23.34305258698577
2025-05-13T09:00:00Z,21.999773490859866
2025-05-13T10:00:00Z,22.24285293310942
2025-05-13T11:00:00Z,23.855364761491455
2025-05-13T12:00:00Z,23.240800245656033
2025-05-13T13:00:00Z,22.598553550239718
2025-05-13T14:00:00Z,21.76405822812047
2025-05-13T15:00:00Z,20.836350795531757
2025-05-13T16:00:00Z,20.589273834139192
2025-05-13T17:00:00Z,21.136103506491395
2025-05-13T18:00:00Z,19.21883646316061
2025-05-13T19:00:00Z,19.614725691910817
2025-05-13T20:00:00Z,21.02372503910453
2025-05-13T21:00:00Z,23.375832084811087
2025-05-13T22:00:00Z,25.130393980982618
2025-05-13T23:00:00Z,26.33260031924532
2025-05-14T00:00:00Z,24.32246124948934
2025-05-14T01:00:00Z,23.834179682144093
2025-05-14T02:00:00Z,23.65298455383292
2025-05-14T03:00:00Z,24.7215363996293
2025-05-14T04:00:00Z,24.83813387712701
2025-05-14T05:00:00Z,23.52339105949724
2025-05-14T06:00:00Z,25.739806963896164
2025-05-14T07:00:00Z,27.17015682950533
2025-05-14T08:00:00Z,27.764409284783053
2025-05-14T09:00:00Z,29.73305667815109
2025-05-14T10:00:00Z,28.040094656852165
2025-05-14T11:00:00Z,29.246968788480448
2025-05-14T12:00:00Z,28.774758378907812
2025-05-14T13:00:00Z,30.046236571892617
2025-05-14T14:00:00Z,30.255325395687464
2025-05-14T15:00:00Z,31.515400266416982
2025-05-14T16:00:00Z,33.93502287915352
2025-05-14T17:00:00Z,34.28674257702981
2025-05-14T18:00:00Z,36.3740485549106
2025-05-14T19:00:00Z,34.57638117552066
2025-05-14T20:00:00Z,33.67462147775267
2025-05-14T21:00:00Z,36.56932176119493
2025-05-14T22:00:00Z,37.625056089522744
2025-05-14T23:00:00Z,34.14055671406708
2025-05-15T00:00:00Z,32.15351238156126
2025-05-15T01:00:00Z,32.152256761840505
2025-05-15T02:00:00Z,33.8656174148227
2025-05-15T03:00:00Z,34.03175662101952
2025-05-15T04:00:00Z,35.43418399391452
2025-05-15T05:00:00Z,37.48760448423804
2025-05-15T06:00:00Z,40.994672653874915
2025-05-15T07:00:00Z,41.51943876260099
2025-05-15T08:00:00Z,41.82672017170495
2025-05-15T09:00:00Z,38.578378952650866
2025-05-15T10:00:00Z,39.155757620436134
2025-05-15T11:00:00Z,38.42775408353094
2025-05-15T12:00:00Z,36.94058158821635
2025-05-15T13:00:00Z,36.977695363786495
2025-05-15T14:00:00Z,39.22398529008785
2025-05-15T15:00:00Z,35.70804827263044
2025-05-15T16:00:00Z,35.302263284685424
2025-05-15T17:00:00Z,35.861163922224634
2025-05-15T18:00:00Z,34.61820240713125
2025-05-15T19:00:00Z,35.542340413591305
2025-05-15T20:00:00Z,36.62892293247028
2025-05-15T21:00:00Z,36.93470821518973
2025-05-15T22:00:00Z,32.750193783597126
2025-05-15T23:00:00Z,37.288483350610186
2025-05-16T00:00:00Z,37.278603286916514
2025-05-16T01:00:00Z,38.865168120156284
2025-05-16T02:00:00Z,39.78581883634788
2025-05-16T03:00:00Z,42.222050209058224
2025-05-16T04:00:00Z,44.37043362108468
2025-05-16T05:00:00Z,44.348707258387954
2025-05-16T06:00:00Z,45.63075692218342
2025-05-16T07:00:00Z,43.93007846315026
2025-05-16T08:00:00Z,46.25161400306607
2025-05-16T09:00:00Z,45.647941778562036
2025-05-16T10:00:00Z,51.62045766363288
2025-05-16T11:00:00Z,47.875267259246215
2025-05-16T12:00:00Z,47.243344268744735
2025-05-16T13:00:00Z,49.665462961873395
2025-05-16T14:00:00Z,51.42891604712455
2025-05-16T15:00:00Z,50.42738666553781
2025-05-16T16:00:00Z,48.41840813679017
2025-05-16T17:00:00Z,49.25235639998471
2025-05-16T18:00:00Z,49.709646273361635
2025-05-16T19:00:00Z,45.75703038438362
2025-05-16T20:00:00Z,46.29364839966028
2025-05-16T21:00:00Z,47.19690765113803
2025-05-16T22:00:00Z,48.08120400877782
2025-05-16T23:00:00Z,46.02569156595975
2025-05-17T00:00:00Z,47.58166665219165
2025-05-17T01:00:00Z,51.3372165543866
2025-05-17T02:00:00Z,53.02168407143229
2025-05-17T03:00:00Z,50.541360256579146
2025-05-17T04:00:00Z,49.945868127752675
2025-05-17T05:00:00Z,51.30964909606832
2025-05-17T06:00:00Z,50.16276137242478
2025-05-17T07:00:00Z,45.25271407467612
2025-05-17T08:00:00Z,47.705978691874606
2025-05-17T09:00:00Z,46.20448641551604
2025-05-17T10:00:00Z,45.34147839271155
2025-05-17T11:00:00Z,49.20434702503691
2025-05-17T12:00:00Z,47.79182570708843
2025-05-17T13:00:00Z,50.29069668234502
2025-05-17T14:00:00Z,47.623572635603445
2025-05-17T15:00:00Z,47.255579567699726
2025-05-17T16:00:00Z,47.55433874762737
2025-05-17T17:00:00Z,45.25115984935499
2025-05-17T18:00:00Z,44.26751668787385
2025-05-17T19:00:00Z,44.64635465847468
2025-05-17T20:00:00Z,46.590024709464636
2025-05-17T21:00:00Z,43.21097474444442
2025-05-17T22:00:00Z,42.88742341202284
2025-05-17T23:00:00Z,44.93831380621709
2025-05-18T00:00:00Z,44.17703818864239
2025-05-18T01:00:00Z,45.120862765714584
2025-05-18T02:00:00Z,46.682560281333785
2025-05-18T03:00:00Z,47.77454709658079
2025-05-18T04:00:00Z,49.81274705625202
2025-05-18T05:00:00Z,50.00525175227066
2025-05-18T06:00:00Z,49.47100435948459
2025-05-18T07:00:00Z,43.42775273664979
2025-05-18T08:00:00Z,43.66021928553535
2025-05-18T09:00:00Z,45.036137688305054
2025-05-18T10:00:00Z,46.692113860962955
2025-05-18T11:00:00Z,45.86267899937028
2025-05-18T12:00:00Z,50.401944325837135
2025-05-18T13:00:00Z,51.62778115168012
2025-05-18T14:00:00Z,52.47012933802201
2025-05-18T15:00:00Z,56.33263075496133
2025-05-18T16:00:00Z,54.87230244473644
2025-05-18T17:00:00Z,54.18546961045664
2025-05-18T18:00:00Z,61.22267873157372
2025-05-18T19:00:00Z,61.86897345157785
2025-05-18T20:00:00Z,67.54102325086595
2025-05-18T21:00:00Z,63.358522945839766
2025-05-18T22:00:00Z,63.388565016608
2025-05-18T23:00:00Z,65.22183807775016
2025-05-19T00:00:00Z,66.85250972915249
2025-05-19T01:00:00Z,64.15956943529719
2025-05-19T02:00:00Z,64.86294846803014
2025-05-19T03:00:00Z,62.01734393765075
2025-05-19T04:00:00Z,64.84751573938635
2025-05-19T05:00:00Z,69.01323938245184
2025-05-19T06:00:00Z,62.02569135024157
2025-05-19T07:00:00Z,66.47818532855099
2025-05-19T08:00:00Z,63.017847878845835
2025-05-19T09:00:00Z,65.08095538827037
2025-05-19T10:00:00Z,67.87911964983113
2025-05-19T11:00:00Z,67.87949356840538
2025-05-19T12:00:00Z,66.3687880698118
2025-05-19T13:00:00Z,67.58108374162482
2025-05-19T14:00:00Z,69.7396867470598
2025-05-19T15:00:00Z,73.51714671283126
2025-05-19T16:00:00Z,66.7082202224751
2025-05-19T17:00:00Z,61.91730499564116
2025-05-19T18:00:00Z,66.96481094688896
2025-05-19T19:00:00Z,71.13882420027711
2025-05-19T20:00:00Z,73.39850964291324
2025-05-19T21:00:00Z,76.7571461998796
2025-05-19T22:00:00Z,81.04470412409005
2025-05-19T23:00:00Z,71.0724661203961
2025-05-20T00:00:00Z,75.72869734835577
2025-05-20T01:00:00Z,74.64961037595059
2025-05-20T02:00:00Z,76.25687930734789
2025-05-20T03:00:00Z,75.89405746049131
2025-05-20T04:00:00Z,79.96184595151556
2025-05-20T05:00:00Z,79.36823939694392
2025-05-20T06:00:00Z,82.21955834187514
2025-05-20T07:00:00Z,81.4356566055688
2025-05-20T08:00:00Z,77.80042097645708
2025-05-20T09:00:00Z,83.28539154113116
2025-05-20T10:00:00Z,87.2035528331328
2025-05-20T11:00:00Z,95.59367802498691
2025-05-20T12:00:00Z,96.86103000788917
2025-05-20T13:00:00Z,103.27808654409908
2025-05-20T14:00:00Z,114.51174241063231
2025-05-20T15:00:00Z,114.04520946221152
2025-05-20T16:00:00Z,107.64184971871192
2025-05-20T17:00:00Z,107.43005594490808
2025-05-20T18:00:00Z,107.3546333850498
2025-05-20T19:00:00Z,109.24235996656316
2025-05-20T20:00:00Z,119.68759540147133
2025-05-20T21:00:00Z,118.932702443044
2025-05-20T22:00:00Z,122.34015205441024
2025-05-20T23:00:00Z,122.17080841897007
2025-05-21T00:00:00Z,123.51744048282197
2025-05-21T01:00:00Z,126.69219482566565
2025-05-21T02:00:00Z,136.3728385259538
2025-05-21T03:00:00Z,138.56379348640237
2025-05-21T04:00:00Z,144.88813822232436
2025-05-21T05:00:00Z,151.97939858710362
2025-05-21T06:00:00Z,160.4505271503845
2025-05-21T07:00:00Z,157.44693698737368
2025-05-21T08:00:00Z,171.82877955810997
2025-05-21T09:00:00Z,170.2741007748247
2025-05-21T10:00:00Z,171.07622658143418
2025-05-21T11:00:00Z,184.79696993380819
2025-05-21T12:00:00Z,198.6020788679367
2025-05-21T13:00:00Z,189.76436706611477
2025-05-21T14:00:00Z,183.37812244687592
2025-05-21T15:00:00Z,172.75980426925454
2025-05-21T16:00:00Z,176.05819658214287
2025-05-21T17:00:00Z,179.26985784440234
2025-05-21T18:00:00Z,184.3262958349064
2025-05-21T19:00:00Z,191.25841810218424
2025-05-21T20:00:00Z,187.4151486037003
2025-05-21T21:00:00Z,179.97759163383463
2025-05-21T22:00:00Z,191.01728262607165
2025-05-21T23:00:00Z,200.10073990780526
2025-05-22T00:00:00Z,187.00248026870463
2025-05-22T01:00:00Z,187.9828646063886
2025-05-22T02:00:00Z,181.44155133947132
2025-05-22T03:00:00Z,164.46995251901578
2025-05-22T04:00:00Z,167.34916458663906
2025-05-22T05:00:00Z,168.35985556401022
2025-05-22T06:00:00Z,169.22380032890652
2025-05-22T07:00:00Z,172.74494606091346
2025-05-22T08:00:00Z,182.0944653827388
2025-05-22T09:00:00Z,185.78731841971256
2025-05-22T10:00:00Z,181.91889349264628
2025-05-22T11:00:00Z,177.05438908513554
2025-05-22T12:00:00Z,177.65811982590586
2025-05-22T13:00:00Z,182.18855277165042
2025-05-22T14:00:00Z,174.5395453591717
2025-05-22T15:00:00Z,174.67648150409278
2025-05-22T16:00:00Z,184.87118840314548
2025-05-22T17:00:00Z,185.7190068298309
2025-05-22T18:00:00Z,181.09069726137633
2025-05-22T19:00:00Z,180.40304908618566
2025-05-22T20:00:00Z,192.26137938918666
2025-05-22T21:00:00Z,199.47160371846462
2025-05-22T22:00:00Z,213.80040501175392
2025-05-22T23:00:00Z,217.42536797174412
2025-05-23T00:00:00Z,224.05983234266526
2025-05-23T01:00:00Z,220.04404255852566
2025-05-23T02:00:00Z,228.9048934460004
2025-05-23T03:00:00Z,225.39883110431222
2025-05-23T04:00:00Z,211.6431292020789
2025-05-23T05:00:00Z,215.11400208276186
2025-05-23T06:00:00Z,238.19413424878073
2025-05-23T07:00:00Z,250.11473047737047
2025-05-23T08:00:00Z,267.18822966035674
2025-05-23T09:00:00Z,274.6542132247976
2025-05-23T10:00:00Z,269.0436157064083
2025-05-23T11:00:00Z,269.01347131835104
2025-05-23T12:00:00Z,268.02823494430237
2025-05-23T13:00:00Z,264.4272785590566
2025-05-23T14:00:00Z,276.38160327164
2025-05-23T15:00:00Z,262.5989570802215
2025-05-23T16:00:00Z,276.6002887881457
2025-05-23T17:00:00Z,291.31753303838093
2025-05-23T18:00:00Z,276.77172293433716
2025-05-23T19:00:00Z,288.3891052667631
2025-05-23T20:00:00Z,326.3155408126845
2025-05-23T21:00:00Z,320.4872926538625
2025-05-23T22:00:00Z,337.23121922443306
2025-05-23T23:00:00Z,327.4143873127857
2025-05-24T00:00:00Z,348.8716761095228
2025-05-24T01:00:00Z,356.7182313093366
2025-05-24T02:00:00Z,389.7488304610542
2025-05-24T03:00:00Z,365.214712009456
2025-05-24T04:00:00Z,367.9301219941521
2025-05-24T05:00:00Z,361.91584099740953
2025-05-24T06:00:00Z,361.96533535783396
2025-05-24T07:00:00Z,354.1907046748872
2025-05-24T08:00:00Z,342.9656294527199
2025-05-24T09:00:00Z,356.3193799216823
2025-05-24T10:00:00Z,340.50626943816553
2025-05-24T11:00:00Z,369.1774239443009
2025-05-24T12:00:00Z,350.97316361214916
2025-05-24T13:00:00Z,356.25669872529227
2025-05-24T14:00:00Z,369.31331590158265
2025-05-24T15:00:00Z,383.84090774244527
2025-05-24T16:00:00Z,381.88818115153344
2025-05-24T17:00:00Z,387.22510658274285
2025-05-24T18:00:00Z,409.7086383305039
2025-05-24T19:00:00Z,383.96939133080036
2025-05-24T20:00:00Z,372.80087918330395
2025-05-24T21:00:00Z,382.5012011986169
2025-05-24T22:00:00Z,377.81973116133327
2025-05-24T23:00:00Z,407.47865550755034
2025-05-25T00:00:00Z,425.27027101538044
2025-05-25T01:00:00Z,431.0574924434205
2025-05-25T02:00:00Z,402.8715629423257
2025-05-25T03:00:00Z,407.4260305002654
2025-05-25T04:00:00Z,405.05448774692826
2025-05-25T05:00:00Z,407.03223689405905
2025-05-25T06:00:00Z,387.05592450243506
2025-05-25T07:00:00Z,400.57691125571773
2025-05-25T08:00:00Z,383.7735822789036
2025-05-25T09:00:00Z,383.2704170912734
2025-05-25T10:00:00Z,394.41258309934636
2025-05-25T11:00:00Z,382.90528461815194
2025-05-25T12:00:00Z,397.8958619704265
2025-05-25T13:00:00Z,375.6831185372191
2025-05-25T14:00:00Z,326.6607040336508
2025-05-25T15:00:00Z,337.5216496351483
2025-05-25T16:00:00Z,355.08188558049574
2025-05-25T17:00:00Z,353.5577778366315
2025-05-25T18:00:00Z,366.0052435311235
2025-05-25T19:00:00Z,348.51172050318974
2025-05-25T20:00:00Z,349.7811987220019
2025-05-25T21:00:00Z,319.3236794636078
2025-05-25T22:00:00Z,341.37586767655654
2025-05-25T23:00:00Z,376.5360605613395
2025-05-26T00:00:00Z,400.52163844101096
2025-05-26T01:00:00Z,403.9792022356999
2025-05-26T02:00:00Z,407.3457560039135
